hvrecid,permitno,nocatch,nohrvrpt,harvdate,location,pots,soaktime,shrimp,keyid,keydate,year,comments,mailing,stat_area,,
ae140c79-975b-4dad-a37a-503b6d112a29,30335,0,0,7/21/2023,Wells Bay,3,12,6,ADFG WEB,8/16/2023,2023,NULL,0,NULL,,
3f849521-b1a1-4e0f-a963-900ddfeb8f7d,127080,0,0,7/3/2023,whittier,2,12,3,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
8e40310c-92bb-49d5-be3f-67c0ced08952,309598,0,0,6/21/2023,just outside valdez harbor,2,14,2,ADFG WEB,7/9/2023,2023,NULL,0,NULL,,
3c362491-d383-4ca8-bee7-2c9dc0ae29de,255698,0,0,8/16/2023,S Blackstone S of moraine,2,12,0.1,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
02026912-00f8-409e-87fe-8308ba4911a8,73870,0,0,4/23/2023,"Deep Water Bay, Port Nellie Juan",3,12,0.1,ADFG WEB,10/13/2023,2023,NULL,0,NULL,,
8186a701-6626-4e7c-97ef-68a70b1d2136,197407,0,0,9/10/2023,Billings creek,2,24,1,ADFG WEB,9/23/2023,2023,NULL,0,NULL,,
ac75d4f9-61d7-458f-978e-b0a477f35046,11008,0,0,6/6/2023,Port Valdez,2,72,3,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
0acd4796-47c5-424b-82d6-ccffed0226e3,185125,0,0,6/24/2023,Wells Bay,3,12,3,ADFG WEB,8/21/2023,2023,NULL,0,NULL,,
be202c79-3505-4401-b48c-b806b6c9bca9,374634,0,0,8/15/2023,College Fjord,3,7,0.25,ADFG WEB,9/24/2023,2023,NULL,0,NULL,,
89113f48-7ca2-4811-863a-0cd1254295a7,105735,0,0,9/1/2023,culross passage,2,24,0.1,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
c53016d9-9685-4fcd-9051-cdbc33e2f021,211862,0,0,8/28/2023,Shoup Bay,2,24,2,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
c05388ea-10ee-4fce-b1ec-dc751710df93,125389,0,0,5/26/2023,Kings Bay,3,4,0.3,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
1fa6ca0a-9a13-4c22-8edc-a2c29895f021,381071,0,0,8/2/2023,port valdez,2,24,0.25,ADFG WEB,9/6/2023,2023,NULL,0,NULL,,
cbc8fc80-f7d6-4644-9d06-311c1d41a294,13153,0,0,9/1/2023,Barry arm,3,10,6,ADFG WEB,9/18/2023,2023,NULL,0,NULL,,
9ea932e2-02a8-4856-90b3-9b72310f8ca5,408443,0,0,8/19/2023,Pakenham,2,24,2.1,ADFG WEB,10/15/2023,2023,NULL,1,NULL,,
791745c7-2b75-4d1e-b237-60709aab25c1,80598,0,0,7/8/2023,Unakwick inslet,2,6,2,ADFG WEB,8/23/2023,2023,NULL,0,NULL,,
99ec730d-efa9-4284-9b67-0fe5af4d745f,79153,1,0,7/22/2023,Culross Passage,2,5,0,ADFG WEB,9/10/2023,2023,NULL,0,NULL,,
e2b4172c-2ff8-4fd5-a5d4-44130fc9713a,113926,0,0,6/24/2023,Blue Fjord,2,12,1,ADFG WEB,8/2/2023,2023,NULL,0,NULL,,
4030733f-03ae-464b-b6ec-14f1cbae4d62,68325,0,0,6/28/2023,Blackstone Bay,1,16,0.25,ADFG WEB,11/14/2023,2023,NULL,2,NULL,,
fe4e42c1-8325-4a1d-8273-bd6b7664b907,133062,0,0,6/15/2023,passage canal,2,24,1,ADFG WEB,10/4/2023,2023,NULL,0,NULL,,
dd42fd20-5661-47b7-a462-ecb6f99851a0,67743,0,0,4/16/2023,port valdez,2,24,5,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
98258c32-651b-483f-8e53-b5df9bb869bb,142780,0,0,5/9/2023,Kings Bay,3,11,3,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
8535df88-c487-4616-945f-7c65711c1698,372198,0,0,8/7/2023,west of new harbor,2,24,0.5,ADFG WEB,10/7/2023,2023,NULL,0,NULL,,
8201d156-82f2-41dc-a9c0-cbedf9834ea6,17580,0,0,7/7/2023,north end Blackstone Bay,2,8,1,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
d65e2dd3-9e91-4779-ba56-6a28eaa442ad,161017,0,0,5/12/2023,Olson Island,3,5,4,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
7960e7ad-3887-4eff-9b7a-a07fdd7f27a1,184080,0,0,7/18/2023,Blackstone,2,2,0.15,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
e92b7ee0-ca4d-4ed3-96ca-a4c34ad950e9,66280,0,0,5/13/2023,"WEST TWIN BAY, PERRY ISLAND",3,7,3,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
6f19917c-fc5c-4f08-a537-09cef4eee12d,155362,0,0,6/4/2023,unakwik bay,3,12,4,ADFG WEB,9/7/2023,2023,NULL,0,NULL,,
57bd4ccb-7744-4bb1-93bb-b50ecce08419,167816,0,0,8/25/2023,PWS,2,12,2,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
5ffae3b6-6bfd-49af-98b2-426254ec851e,119252,0,0,7/4/2023,Valdez Port,2,12,1,ADFG WEB,10/30/2023,2023,NULL,1,NULL,,
b0fb43a3-befa-4bbd-b1cd-5a674352d81c,145461,0,0,5/7/2023,Head of Bay Whittier,2,12,3,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
00a17afd-3a1b-4232-a807-2db0d2f478d5,185643,0,0,8/5/2023,"Passage canal, near billings glacier, 420’",1,21,1,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
81d0dea7-21ac-44e3-b59c-4caa68dd6214,260671,0,0,8/19/2023,cochrane bay,2,12,0.5,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
4112e376-2632-45d6-a795-697d2e0ed8d7,125580,0,0,8/3/2023,wells passage,2,24,1,ADFG WEB,9/19/2023,2023,NULL,0,NULL,,
ba04b74a-9a78-4a89-84de-6cfb942ff8c0,360735,0,0,7/24/2023,Blackstone Bay,2,8,2.5,ADFG WEB,9/7/2023,2023,NULL,0,NULL,,
ab4c2ba4-8ed5-4dc8-b51e-6082cea56b42,70707,0,0,5/19/2023,BERTH 5,2,48,1.25,ADFG WEB,9/15/2023,2023,NULL,0,NULL,,
d5bddf62-2fec-483b-9766-383d20205911,171035,0,0,7/8/2023,Valdez Arm,2,24,1,ADFG WEB,8/15/2023,2023,NULL,0,NULL,,
19951d4c-ad7a-4af8-92c1-795c35949fae,67743,0,0,5/10/2023,port valdez,2,24,3,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
63d2c1bc-2907-4866-80b5-98fd5da4d7c7,390326,0,0,8/23/2023,"Port Valdez, Gold Creek",2,12,0.1,ADFG WEB,9/14/2023,2023,NULL,0,NULL,,
c2efff1d-5f9a-4e31-85b2-3ca3e5faff62,69362,0,0,7/10/2023,Harriman Fjord,1,12,0.5,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
6981522e-f302-4e39-b731-276c3ed125e5,85725,0,0,4/21/2023,Ester Island,3,3,0.25,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
740bc9f2-0070-47f7-a0a4-5e632a50e0af,43625,0,0,8/17/2023,Blackstone,2,48,1.5,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
932cdd29-b37e-4d8d-bf0b-695b76e7a192,4335,0,0,9/12/2023,Black stone Bay,2,3,2,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
41e15f5d-de57-46cb-9c90-4cf2bce93add,212353,0,0,9/1/2023,Blackstone,2,12,2,ADFG WEB,9/6/2023,2023,NULL,0,NULL,,
f7557c80-8c5a-4d08-928a-22bd54511204,9262,0,0,9/5/2023,unakwik inlet,3,24,2,ADFG WEB,9/23/2023,2023,NULL,0,NULL,,
5dec7e4d-c398-41cb-9c1d-6cbb91567245,23825,0,0,5/16/2023,Cochrane bay,2,4,0.5,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
459310a9-8455-4eb4-9eb7-01eebdea4f50,257771,0,0,7/8/2023,Blackstone Bay,2,8,1.75,ADFG WEB,9/4/2023,2023,NULL,0,NULL,,
07653555-ce17-4323-873f-a041c39cd1f8,1172,0,0,7/27/2023,Unakwik Bay,2,10,1,ADFG WEB,7/28/2023,2023,NULL,0,NULL,,
ebe51bf0-4c7c-4397-acba-c7591b73bb95,215225,0,0,6/1/2023,"Passage Canal, 5 mi from Whittier",2,12,2,ADFG WEB,9/9/2023,2023,NULL,0,NULL,,
79689cc1-df28-488c-9ca3-76402813fd91,17807,0,0,5/10/2023,Port Valdez Middle Rock,2,24,1,ADFG WEB,10/7/2023,2023,NULL,0,NULL,,
17eda441-6007-48ab-a031-cb2fbbaa3d7c,193717,0,0,5/24/2023,jonah bay,2,3,1,ADFG WEB,8/19/2023,2023,NULL,0,NULL,,
954a3920-4be1-4c02-954f-e61eda9d80bb,129461,0,0,5/14/2023,Barry Arm,3,14,0.5,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
929a198d-8fae-404a-88fa-54f12335a618,192653,0,0,5/30/2023,Kings bay,3,12,1,ADFG WEB,8/24/2023,2023,NULL,0,NULL,,
f6a1d431-65fb-4fa8-b3c0-52141a2cb67c,281425,0,0,7/7/2023,Wells passage,1,10,4,ADFG WEB,10/12/2023,2023,NULL,0,NULL,,
a8ad957a-b532-41bf-bd33-5607bcad97ae,181762,0,0,5/18/2023,unackwik inlet,3,8,1,ADFG WEB,9/16/2023,2023,NULL,0,NULL,,
ed2cd569-1d48-4ca2-bb13-ccc0eff22541,45462,0,0,8/17/2023,PORT VALDEZ,2,48,4,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
5ec055ce-8c03-43a3-a17b-82fd4d668279,311871,0,0,6/4/2023,Eagle Bay,3,24,1.5,ADFG WEB,9/13/2023,2023,NULL,0,NULL,,
bc9dbc65-943a-4a34-91dd-b4cee82a431b,86298,0,0,4/20/2023,Passage Canal,2,5,2,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
f08f0a95-8b38-45cc-add8-add3ca5007f5,218307,0,0,6/26/2023,Allison Point,2,24,1.08,ADFG WEB,9/1/2023,2023,NULL,0,NULL,,
9b5e36c6-4170-4dbf-9523-f115d7b4a56b,156698,0,0,5/14/2023,Dickerson Bay,3,24,5.5,ADFG WEB,8/13/2023,2023,NULL,0,NULL,,
19d88ae0-f73d-43c6-90e9-3484a835f6c2,309080,0,0,6/20/2023,Blackstone bay,2,10,2,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
5e7275ea-0a00-4d9b-8848-289512af70a2,372425,0,0,7/22/2023,Heather bay pws,2,8,0.4,ADFG WEB,7/28/2023,2023,NULL,0,NULL,,
a7f58058-edf3-4b0b-bfa6-7223fc207dec,298234,0,0,7/25/2023,cochrane bay,2,24,2,ADFG WEB,9/2/2023,2023,NULL,0,NULL,,
951bb181-91c4-4c4c-9bd8-7748146a19e0,79589,0,0,6/26/2023,Passage Canal,1,48,1,ADFG WEB,6/27/2023,2023,NULL,0,NULL,,
8bab2293-7e69-418e-bcd3-11dc0701575c,36798,0,0,6/4/2023,Port Nellie Juan,3,24,1.5,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
b853b839-46bf-4616-8b05-436af06ea393,110999,0,0,5/17/2023,Blackstone Bay,2,13,0.25,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
7ec6ec76-47e7-4f8f-92f8-68186a5a2c97,53961,0,0,4/22/2023,McClure Bay,3,16,1,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
54534a6f-a36e-4e8b-a7a0-a9ae001101e2,88343,0,0,7/14/2023,Mcclure Bay,3,312,0.5,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
7b0c6f1e-229a-429c-ad0b-0c85d83384a4,275443,0,0,7/22/2023,Pakinham,3,6,3,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
1b56b684-341b-4ad0-9e26-0352fd34d278,25117,0,0,7/6/2023,Jackpot Bay,3,18,5,ADFG WEB,8/12/2023,2023,NULL,0,NULL,,
a21acffd-60b4-4277-8136-f1cafbe6b7ac,90171,0,0,4/23/2023,Blackstone Bay,2,8,0.5,ADFG WEB,10/6/2023,2023,NULL,0,NULL,,
a8773856-6453-4b6f-97aa-87ec913ec947,275443,0,0,6/7/2023,N Ester Psg,2,10,0.05,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
e226c117-81d2-482b-ab80-fd5c84b6d176,3326,0,0,8/27/2023,Culross Passage,2,6,0.5,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
2aa70305-50f0-4726-8549-2bf95f1778d0,62398,0,0,5/27/2023,Port Valdez,2,48,2,ADFG WEB,9/16/2023,2023,NULL,0,NULL,,
ec6b67f0-bc16-4568-826c-444581121091,205935,0,0,7/7/2023,Blackstone Bay,1,24,0.5,ADFG WEB,10/4/2023,2023,NULL,0,NULL,,
46e771a5-239a-49b7-86a2-24c7cdefea16,222562,0,0,7/9/2023,Blackstone bay,2,5,2.5,ADFG WEB,7/9/2023,2023,NULL,0,NULL,,
8c950ae9-7377-4a78-9a2d-d9855a65670c,239352,0,0,5/28/2023,Gradual point,1,36,0.5,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
782ee158-ea6e-41bd-bc3e-0ef9a9c8ce3b,70589,0,0,6/3/2023,Dickerson Bay,2,3.5,0.5,ADFG WEB,8/10/2023,2023,NULL,0,NULL,,
2819b2a6-19a9-46d2-ba58-295d108d6dd1,129516,0,0,7/13/2023,Kings BAY,3,8,0.5,ADFG WEB,9/22/2023,2023,NULL,0,NULL,,
fc4d01f1-5dfd-4db5-9be2-4ec60ed06b1c,422198,0,0,8/18/2023,"Port Valdez, sawmill spit, 468ft depth",2,24,0.5,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
e521fcea-7bbd-4886-b2da-583ceb97da11,294926,0,0,8/17/2023,Shoup bay,2,240,0.3,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
3d08535d-3727-48f8-85b4-4864f64cadf3,181953,0,0,7/6/2023,Junction island pws,3,48,2,ADFG WEB,9/23/2023,2023,NULL,0,NULL,,
589579ef-3e0a-4500-aacb-856f8e65975c,48852,0,0,4/21/2023,Wells Passage,2,14,0.2,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
35898da8-227d-4bc1-b096-eaa9fbf5dcfb,120862,0,0,6/21/2023,Port Valdez,2,72,2.5,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
f48d5c35-0e5d-4a47-83b4-87c414fce263,15217,0,0,9/6/2023,PWS,2,24,1,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
8dd8351b-11e6-4a8a-8b5f-8179865f452a,385661,0,0,7/18/2023,college fjord,3,12,8,ADFG WEB,10/11/2023,2023,NULL,0,NULL,,
23bbe759-44cf-4bd0-9e13-d9ecd99b46f1,331580,0,0,9/2/2023,BLACKSTONE,2,4,1,ADFG WEB,9/24/2023,2023,NULL,0,NULL,,
ab0a7ab0-1055-495a-9d46-c52ab6a84f30,123753,0,0,7/1/2023,Logging Camp Bay,2,72,2,ADFG WEB,7/29/2023,2023,NULL,0,NULL,,
81fa8d79-5386-4827-8d97-fe6c198a859c,94915,0,0,6/16/2023,Cochrane Bay,2,20,1,ADFG WEB,9/15/2023,2023,NULL,0,NULL,,
5e42304e-3912-4029-9716-56870764a0b9,82752,0,0,6/5/2023,Across from Whittier Harbor,2,72,1,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
97fb4bf8-2f3f-43f3-bcfc-ed69c95cd67a,328852,0,0,6/24/2023,"Port wells, 2 by Hobo bay, 1 above 61 N",3,22,3,ADFG WEB,9/24/2023,2023,NULL,0,NULL,,
7c547f22-ec6b-432c-ae7d-ac92896804d4,304689,0,0,6/15/2023,Barry Arm Entrance,2,10,0.5,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
1767348b-ada5-4630-bf70-f3b46848827b,155689,0,0,5/14/2023,Unakwik,3,14,0.25,ADFG WEB,10/1/2023,2023,NULL,0,NULL,,
1a88659d-cc6a-4497-b0a0-04b7f27162a0,73979,0,0,5/8/2023,port Valdez,2,24,1,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
56d2859e-7d6a-40bf-8f6d-b25ce532a441,256416,0,0,8/20/2023,Blackstone Entrance,1,12,1,ADFG WEB,8/25/2023,2023,NULL,0,NULL,,
488c2016-e0fe-430c-bbfc-5da2a446dd75,190081,0,0,8/19/2023,Whittier,2,8,0.5,ADFG WEB,11/12/2023,2023,NULL,2,NULL,,
06bd45e2-763d-4d47-ac8b-79cd2b555ef7,68216,0,0,6/14/2023,Main bay,2,6,0.5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
a433dec5-6289-4e30-a070-d979ff516058,211671,0,0,7/1/2023,Culross pass/ prince William sound,2,4,1.1,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
886cd81b-905c-4185-990c-0d199c7316dd,44198,0,0,6/17/2023,Mineral Creek,2,16,2,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
2ca5f2c6-8464-491e-9ee9-7ff446b30e14,116189,0,0,5/2/2023,Port Valdez,2,48,1,ADFG WEB,11/3/2023,2023,NULL,2,NULL,,
fc86f72f-319e-4695-aa64-cabe82b7ec99,178516,0,0,7/20/2023,Dangerous passage,3,24,2,ADFG WEB,10/16/2023,2023,NULL,1,NULL,,
59055e91-0f6c-4ce5-9382-f232407fc114,317080,0,0,7/9/2023,West wall above Valdez narrows,2,36,2.5,ADFG WEB,7/10/2023,2023,NULL,0,NULL,,
f09d0b0d-6a55-4dab-ac9d-deb5182312b5,34189,0,0,8/5/2023,Pigot bay,1,24,1,ADFG WEB,9/7/2023,2023,NULL,0,NULL,,
8b416b6f-1f82-4b1e-9a78-75cc90729331,232771,0,0,7/11/2023,Main bay,3,20,0.05,ADFG WEB,10/13/2023,2023,NULL,0,NULL,,
dee73801-1e6f-408c-b604-c91bf90f7421,49344,0,0,5/16/2023,Unakwik bay,3,8,2,ADFG WEB,7/2/2023,2023,NULL,0,NULL,,
36742c3e-d2b2-4eeb-a8a2-3e3a6ce2864b,116225,0,0,5/21/2023,Passage canal,2,24,0.5,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
6b3269a1-3e3f-47d3-8e81-29c051c085ed,54652,0,0,6/9/2023,Gold Creek,2,72,2.5,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
026c03cc-bdf4-4e7e-8489-0e4d739cab8c,264189,0,0,9/7/2023,Blackstone Bay,2,3,0.5,ADFG WEB,10/15/2023,2023,NULL,1,NULL,,
170ebde5-22f4-419d-8892-0564e78b597e,24625,0,0,7/2/2023,Mclure bay,3,24,3,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
11f5e806-8bae-4e68-a3c6-aacad1d6bfb3,15871,0,0,7/5/2023,61 02 39 x 147 33 45,1,7,0.6,ADFG WEB,9/24/2023,2023,NULL,0,NULL,,
e7b55c5d-c2b8-4fd8-ac87-7e873a054390,151135,0,0,5/30/2023,Blackstone Bay,2,30,0.5,ADFG WEB,9/24/2023,2023,NULL,0,NULL,,
a004fbc8-a9a7-424c-8a07-b78b21bc4297,266398,0,0,6/19/2023,Drier Bay,2,24,1,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
68cceb93-8942-4b72-82b8-0a1a78ba7b99,197944,0,0,7/17/2023,Cochrane Bay,2,12,0.25,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
0df9a69a-c253-4e2e-9de1-b3c3a8282cc4,272053,0,0,7/6/2023,Port Wells,2,8,0.5,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
54aaa326-f937-44a8-91dc-6cf600afadd4,385907,0,0,7/16/2023,culross passage,2,3,0.1,ADFG WEB,8/10/2023,2023,NULL,0,NULL,,
f8a9a5ad-6959-4b88-a37d-b4b5c110a6f3,310017,0,0,6/26/2023,Pigot Bay,2,12,0.25,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
7945c3e2-9d5a-4573-91ae-40273d4e3fae,26907,0,0,5/15/2023,Blackstone Bay,2,6,0.5,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
498c1081-1f0a-464a-8171-a6a6884f1273,185125,0,0,6/25/2023,Wells Bay,2,12,3,ADFG WEB,8/21/2023,2023,NULL,0,NULL,,
b4c84ef6-ed76-4e86-8a62-12aeabf86250,70044,0,0,4/20/2023,Port Valdez,2,48,3,ADFG WEB,8/25/2023,2023,NULL,0,NULL,,
d5a4b2d6-5d50-457d-ba94-4a4f888a22e4,426516,0,0,8/20/2023,Blackstone bay,2,8,0.75,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
6054c04f-a052-4731-9569-71e588f0f6e4,255216,0,0,6/3/2023,Culross Pass,2,8,1,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
a9ec4835-37b4-48e0-b538-c5565c204f17,60035,0,0,5/11/2023,Port Valdez,2,48,1.5,ADFG WEB,9/6/2023,2023,NULL,0,NULL,,
271af009-0572-471b-b19a-48c1f3abfe5f,164216,0,0,5/24/2023,Blackstone Bay,2,5,1,ADFG WEB,9/22/2023,2023,NULL,0,NULL,,
0fa137e6-4147-40cf-a24a-b0f6a4e82d1e,309598,0,0,6/18/2023,just outside valdez harbor,2,16,4,ADFG WEB,7/9/2023,2023,NULL,0,NULL,,
7da6fba7-a02b-4a20-8225-54505f9a6cc8,258434,0,0,6/5/2023,Port of Valdez,2,24,3,ADFG WEB,9/22/2023,2023,NULL,0,NULL,,
2399022c-bcc5-4441-8b68-bd179f871766,339934,0,0,6/2/2023,South Perry,2,12,1,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
d674cd06-1aa1-42a2-aaf7-bb538166bdfb,126625,0,0,6/4/2023,Unakwik,3,9,1.5,ADFG WEB,10/4/2023,2023,NULL,0,NULL,,
6a8151af-44c2-4ac9-851f-546f99b3a3b0,167816,0,0,7/15/2023,PWS,2,12,1.5,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
eb6239c4-3ec4-4e56-9a9a-81aca9166018,280607,0,0,6/8/2023,ester island,2,24,0.25,ADFG WEB,8/27/2023,2023,NULL,0,NULL,,
8a488392-0985-4465-ba5a-114f927f261a,125962,0,0,8/12/2023,Colross Pass,2,8,1,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
ddb63b9c-582e-4754-8bcc-9668b1efe2b3,7362,0,0,8/28/2023,Blue Fjord,3,24,2,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
763d4177-9bf7-4e0e-a678-8f799f6982f1,185643,0,0,8/6/2023,"Passage canal, near billings glacier, 470’",1,22,1,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
51568775-1ae9-4d37-986f-ae3d73c27e89,152662,1,0,6/8/2023,Mineral creek,2,24,0,ADFG WEB,8/20/2023,2023,NULL,0,NULL,,
69b83cd9-d9f2-44d1-9307-bf4ab17fbf25,22471,0,0,7/6/2023,Derrickson Bay,3,18,1,ADFG WEB,10/1/2023,2023,NULL,0,NULL,,
6186532b-d481-462a-bf52-2105a1913c54,18053,0,0,6/24/2023,Passage canal,2,4,1,ADFG WEB,6/24/2023,2023,NULL,0,NULL,,
4158aa1f-eac5-482a-b9a1-04c4c3004c4e,147152,0,0,6/3/2023,Passage canal,2,72,5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
34721b6d-4da3-4422-b95f-e1215ff75e8a,144261,0,0,7/15/2023,Blackstone Bay,2,36,2,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
fde35c0c-c54d-49b1-8627-a59fae7c3deb,409643,0,0,8/13/2023,shoup bay,2,48,0.25,ADFG WEB,10/16/2023,2023,NULL,1,NULL,,
6e6c0c43-2098-4a93-aa60-6b4fe9dffdba,192653,0,0,6/18/2023,Pt freemantle,1,12,0.01,ADFG WEB,8/24/2023,2023,NULL,0,NULL,,
7bcbfc14-c285-47e8-8688-9a063fc76e98,47943,0,0,5/17/2023,Columbia Bay S. Heather Is.,3,12,1.5,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
2225d809-8b76-4ccd-b9c7-97e4d4a1d53a,192999,0,0,5/5/2023,Jackpot Bay,2,12,0.5,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
dbc7019e-c494-4ff7-83d4-334a94c6956e,7480,0,0,4/16/2023,Passage Canal,2,48,2,ADFG WEB,9/21/2023,2023,NULL,0,NULL,,
ee4220b4-8dd9-47f4-ac75-adfb4e15586e,6508,1,0,7/1/2023,Cochrane,1,4,0,ADFG WEB,7/1/2023,2023,NULL,0,NULL,,
e65a6b5c-bbf1-4926-af08-096f1afefd63,380962,1,0,7/29/2023,Lower Herring Bay,1,5,0,ADFG WEB,10/26/2023,2023,NULL,1,NULL,,
e07d3725-6ce7-42b6-bad6-673cbd9014ef,77643,0,0,4/22/2023,gage island,3,48,1.5,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
36158775-f6a1-4ff3-819d-7e45c532842e,23607,0,0,5/6/2023,Unakwik inlet,3,8,5,ADFG WEB,10/15/2023,2023,NULL,1,NULL,,
a8bc8818-225a-4889-899a-40c87f76f912,57071,0,0,5/29/2023,PASSAGE CANAL,2,24,4,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
5367f9d8-d5d9-489c-a0ad-a97bd2743f5a,38734,1,0,8/8/2023,Heather Bay,1,12,0,ADFG WEB,8/28/2023,2023,NULL,0,NULL,,
62e3dfa1-3efe-4036-85ee-f2496249b954,34525,0,0,6/10/2023,Port of Valdez,2,48,2,ADFG WEB,6/10/2023,2023,NULL,0,NULL,,
53eb4d2d-c012-403d-a17d-815610abb6f6,32262,0,0,5/16/2023,Port Valdez,2,26,4,ADFG WEB,8/31/2023,2023,NULL,0,NULL,,
63b82f0b-023f-4228-b00e-c65f3d29b47c,127307,0,0,6/12/2023,Valdez Narrows,2,24,5,ADFG WEB,7/9/2023,2023,NULL,0,NULL,,
bd5765e8-d0cb-4943-8c67-351376290668,39553,0,0,7/25/2023,Passage Canal,2,14,2.5,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
e83c3c7f-513e-4908-81f3-9420db9db8fe,101317,0,0,5/24/2023,Bettles Bay,2,13,1.5,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
ae47d494-edd9-4760-84a5-00a0dc677b65,390462,0,0,8/24/2023,Port Nellie Juan,3,4,1.75,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
44871fec-3cc8-4ef9-af2b-be8804ff18ed,42825,1,0,8/16/2023,port valdez,2,17,0,ADFG WEB,10/4/2023,2023,NULL,0,NULL,,
26ad5842-b9f9-43c3-ab34-a51888b57d4d,241589,0,0,6/10/2023,Kings Bay,3,24,3,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
db161e62-df28-4bbc-9c5a-422337386c89,167816,0,0,7/21/2023,PWS,2,12,2,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
d3254832-79b4-4555-aeab-7dec4c82e8d5,328525,1,0,8/11/2023,Bettles Bat,2,12,0,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
2ccfd331-0d9e-45bd-a3a2-c1c2d11c6c7e,230407,0,0,6/19/2023,Wells,3,2,1,ADFG WEB,9/7/2023,2023,NULL,0,NULL,,
6c56117e-0190-47d9-8939-38bace521374,62398,0,0,5/27/2023,Port Valdez,2,48,1,ADFG WEB,9/16/2023,2023,NULL,0,NULL,,
802d6942-f62c-4fe1-a74e-a076f9566903,388170,0,0,7/21/2023,Valdez bay,2,24,3,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
